Instance,Type,Name,ID
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) OPD, 20-40 years",n4kd1Dv2ErF.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) OPD, >40 Years",n4kd1Dv2ErF.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 0-28 Days",n4kd1Dv2ErF.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 1-11 Months",n4kd1Dv2ErF.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 12-59 Months",n4kd1Dv2ErF.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 5-9 Years",n4kd1Dv2ErF.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 10-19 Years",n4kd1Dv2ErF.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, 20-40 years",n4kd1Dv2ErF.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) IPD, >40 Years",n4kd1Dv2ErF.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 0-28 Days",n4kd1Dv2ErF.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 1-11 Months",n4kd1Dv2ErF.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 12-59 Months",n4kd1Dv2ErF.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 5-9 Years",n4kd1Dv2ErF.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 10-19 Years",n4kd1Dv2ErF.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, 20-40 years",n4kd1Dv2ErF.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Schistosomiasis(IDSR) Death, >40 Years",n4kd1Dv2ErF.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 0-28 Days",rmh5sjmjCfo.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 1-11 Months",rmh5sjmjCfo.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 12-59 Months",rmh5sjmjCfo.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 5-9 Years",rmh5sjmjCfo.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 10-19 Years",rmh5sjmjCfo.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, 20-40 years",rmh5sjmjCfo.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) OPD, >40 Years",rmh5sjmjCfo.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 0-28 Days",rmh5sjmjCfo.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 1-11 Months",rmh5sjmjCfo.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 12-59 Months",rmh5sjmjCfo.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 5-9 Years",rmh5sjmjCfo.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 10-19 Years",rmh5sjmjCfo.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, 20-40 years",rmh5sjmjCfo.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) IPD, >40 Years",rmh5sjmjCfo.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 0-28 Days",rmh5sjmjCfo.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 1-11 Months",rmh5sjmjCfo.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 12-59 Months",rmh5sjmjCfo.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 5-9 Years",rmh5sjmjCfo.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 10-19 Years",rmh5sjmjCfo.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, 20-40 years",rmh5sjmjCfo.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Vaginal Discharge(IDSR) Death, >40 Years",rmh5sjmjCfo.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 0-28 Days",Axc6V4n2q4h.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 1-11 Months",Axc6V4n2q4h.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 12-59 Months",Axc6V4n2q4h.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 5-9 Years",Axc6V4n2q4h.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 10-19 Years",Axc6V4n2q4h.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, 20-40 years",Axc6V4n2q4h.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) OPD, >40 Years",Axc6V4n2q4h.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 0-28 Days",Axc6V4n2q4h.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 1-11 Months",Axc6V4n2q4h.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 12-59 Months",Axc6V4n2q4h.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 5-9 Years",Axc6V4n2q4h.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 10-19 Years",Axc6V4n2q4h.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, 20-40 years",Axc6V4n2q4h.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) IPD, >40 Years",Axc6V4n2q4h.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 0-28 Days",Axc6V4n2q4h.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 1-11 Months",Axc6V4n2q4h.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 12-59 Months",Axc6V4n2q4h.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 5-9 Years",Axc6V4n2q4h.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 10-19 Years",Axc6V4n2q4h.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, 20-40 years",Axc6V4n2q4h.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Genital Ulcer (IDSR) Death, >40 Years",Axc6V4n2q4h.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 0-28 Days",UdIwZ8OROOs.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 1-11 Months",UdIwZ8OROOs.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 12-59 Months",UdIwZ8OROOs.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 5-9 Years",UdIwZ8OROOs.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 10-19 Years",UdIwZ8OROOs.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, 20-40 years",UdIwZ8OROOs.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) OPD, >40 Years",UdIwZ8OROOs.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 0-28 Days",UdIwZ8OROOs.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 1-11 Months",UdIwZ8OROOs.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 12-59 Months",UdIwZ8OROOs.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 5-9 Years",UdIwZ8OROOs.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 10-19 Years",UdIwZ8OROOs.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, 20-40 years",UdIwZ8OROOs.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) IPD, >40 Years",UdIwZ8OROOs.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 0-28 Days",UdIwZ8OROOs.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 1-11 Months",UdIwZ8OROOs.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 12-59 Months",UdIwZ8OROOs.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 5-9 Years",UdIwZ8OROOs.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 10-19 Years",UdIwZ8OROOs.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, 20-40 years",UdIwZ8OROOs.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Urethral discharge (IDSR) Death, >40 Years",UdIwZ8OROOs.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 0-28 Days",qRxa0w6YyOb.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 1-11 Months",qRxa0w6YyOb.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 12-59 Months",qRxa0w6YyOb.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 5-9 Years",qRxa0w6YyOb.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 10-19 Years",qRxa0w6YyOb.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, 20-40 years",qRxa0w6YyOb.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) OPD, >40 Years",qRxa0w6YyOb.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 0-28 Days",qRxa0w6YyOb.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 1-11 Months",qRxa0w6YyOb.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 12-59 Months",qRxa0w6YyOb.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 5-9 Years",qRxa0w6YyOb.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 10-19 Years",qRxa0w6YyOb.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, 20-40 years",qRxa0w6YyOb.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) IPD, >40 Years",qRxa0w6YyOb.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 0-28 Days",qRxa0w6YyOb.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 1-11 Months",qRxa0w6YyOb.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 12-59 Months",qRxa0w6YyOb.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 5-9 Years",qRxa0w6YyOb.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 10-19 Years",qRxa0w6YyOb.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, 20-40 years",qRxa0w6YyOb.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Others STIs (IDSR) Death, >40 Years",qRxa0w6YyOb.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 0-28 Days",cqd3N73OaWP.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 1-11 Months",cqd3N73OaWP.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 12-59 Months",cqd3N73OaWP.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 5-9 Years",cqd3N73OaWP.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 10-19 Years",cqd3N73OaWP.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, 20-40 years",cqd3N73OaWP.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) OPD, >40 Years",cqd3N73OaWP.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 0-28 Days",cqd3N73OaWP.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 1-11 Months",cqd3N73OaWP.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 12-59 Months",cqd3N73OaWP.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 5-9 Years",cqd3N73OaWP.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 10-19 Years",cqd3N73OaWP.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, 20-40 years",cqd3N73OaWP.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) IPD, >40 Years",cqd3N73OaWP.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 0-28 Days",cqd3N73OaWP.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 1-11 Months",cqd3N73OaWP.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 12-59 Months",cqd3N73OaWP.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 5-9 Years",cqd3N73OaWP.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 10-19 Years",cqd3N73OaWP.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, 20-40 years",cqd3N73OaWP.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Trachoma (IDSR) Death, >40 Years",cqd3N73OaWP.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 0-28 Days",o4GVh1C4MJz.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 1-11 Months",o4GVh1C4MJz.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 12-59 Months",o4GVh1C4MJz.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 5-9 Years",o4GVh1C4MJz.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 10-19 Years",o4GVh1C4MJz.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, 20-40 years",o4GVh1C4MJz.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) OPD, >40 Years",o4GVh1C4MJz.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 0-28 Days",o4GVh1C4MJz.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 1-11 Months",o4GVh1C4MJz.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 12-59 Months",o4GVh1C4MJz.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 5-9 Years",o4GVh1C4MJz.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 10-19 Years",o4GVh1C4MJz.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, 20-40 years",o4GVh1C4MJz.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) IPD, >40 Years",o4GVh1C4MJz.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 0-28 Days",o4GVh1C4MJz.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 1-11 Months",o4GVh1C4MJz.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 12-59 Months",o4GVh1C4MJz.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 5-9 Years",o4GVh1C4MJz.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 10-19 Years",o4GVh1C4MJz.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, 20-40 years",o4GVh1C4MJz.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Tuberculosis (IDSR) Death, >40 Years",o4GVh1C4MJz.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 0-28 Days",joQiA6zqNk5.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 1-11 Months",joQiA6zqNk5.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 12-59 Months",joQiA6zqNk5.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 5-9 Years",joQiA6zqNk5.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 10-19 Years",joQiA6zqNk5.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, 20-40 years",joQiA6zqNk5.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) OPD, >40 Years",joQiA6zqNk5.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 0-28 Days",joQiA6zqNk5.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 1-11 Months",joQiA6zqNk5.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 12-59 Months",joQiA6zqNk5.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 5-9 Years",joQiA6zqNk5.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 10-19 Years",joQiA6zqNk5.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, 20-40 years",joQiA6zqNk5.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) IPD, >40 Years",joQiA6zqNk5.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 0-28 Days",joQiA6zqNk5.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 1-11 Months",joQiA6zqNk5.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 12-59 Months",joQiA6zqNk5.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 5-9 Years",joQiA6zqNk5.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 10-19 Years",joQiA6zqNk5.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, 20-40 years",joQiA6zqNk5.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Typhoid (IDSR) Death, >40 Years",joQiA6zqNk5.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 0-28 Days",RhzLejBuHnt.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 1-11 Months",RhzLejBuHnt.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 12-59 Months",RhzLejBuHnt.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 5-9 Years",RhzLejBuHnt.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 10-19 Years",RhzLejBuHnt.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, 20-40 years",RhzLejBuHnt.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) OPD, >40 Years",RhzLejBuHnt.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 0-28 Days",RhzLejBuHnt.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 1-11 Months",RhzLejBuHnt.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 12-59 Months",RhzLejBuHnt.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 5-9 Years",RhzLejBuHnt.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 10-19 Years",RhzLejBuHnt.BTA74ERPVoO
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, 20-40 years",RhzLejBuHnt.EyvTWWXtkHG
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) IPD, >40 Years",RhzLejBuHnt.fwgSj4H5cWg
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 0-28 Days",RhzLejBuHnt.mDrlCrRm1I1
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 1-11 Months",RhzLejBuHnt.EDAuN8MhOiL
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 12-59 Months",RhzLejBuHnt.ehxdCvRNiDI
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 5-9 Years",RhzLejBuHnt.AQg8DZjcKfr
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 10-19 Years",RhzLejBuHnt.Edj6xrK30GQ
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, 20-40 years",RhzLejBuHnt.ToNzwZ3X4fs
NHMIS Instance,NHMIS instance data element operands,"Yellow fever (IDSR) Death, >40 Years",RhzLejBuHnt.Qw3zZg1ZMv0
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 0-28 Days",ZJ3KENkHShM.m0rtkiHX676
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 1-11 Months",ZJ3KENkHShM.SjLnrVqttdb
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 12-59 Months",ZJ3KENkHShM.S9lgLKttxVk
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 5-9 Years",ZJ3KENkHShM.GuwQDSNXI2n
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 10-19 Years",ZJ3KENkHShM.Azb36tdrvnc
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, 20-40 years",ZJ3KENkHShM.W8BTSrLbsah
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) OPD, >40 Years",ZJ3KENkHShM.HfE9ylTZhoB
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) IPD, 0-28 Days",ZJ3KENkHShM.KSd2hoMJ40u
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) IPD, 1-11 Months",ZJ3KENkHShM.HrcVeqd27yB
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) IPD, 12-59 Months",ZJ3KENkHShM.rqVvIKBjypm
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) IPD, 5-9 Years",ZJ3KENkHShM.dE2b3PDnsmX
NHMIS Instance,NHMIS instance data element operands,"AEFI (IDSR) IPD, 10-19 Years",ZJ3KENkHShM.BTA74ERPVoO
